territory_id,datum,year,month,hcp_tier,rep_tenure,calls,samples_dropped,digital_touches,competitor_share,market_access,seasonality_idx,base_rx,rx_volume
TER_062,2014-11-30,2014,11,2,7,10,16,3,0.33,5,0.94,622.65,602.85
TER_062,2014-12-31,2014,12,2,7,5,7,1,0.126,5,1.0,622.65,486.28
TER_062,2015-01-31,2015,1,2,7,4,7,0,0.533,5,1.06,622.65,288.8
TER_062,2015-02-28,2015,2,2,7,6,8,4,0.1,5,1.104,622.65,496.91
TER_062,2015-03-31,2015,3,2,7,4,8,3,0.52,5,1.12,622.65,399.65
TER_062,2015-04-30,2015,4,2,7,11,17,6,0.394,5,1.104,622.65,606.07
TER_062,2015-05-31,2015,5,2,7,10,17,8,0.387,5,1.06,622.65,646.43
TER_062,2015-06-30,2015,6,2,7,11,11,4,0.1,5,1.0,622.65,659.37
TER_062,2015-07-31,2015,7,2,7,8,11,4,0.591,5,0.94,622.65,427.29
TER_062,2015-08-31,2015,8,2,7,7,13,3,0.517,5,0.896,622.65,421.21
TER_062,2015-09-30,2015,9,2,7,6,8,1,0.333,5,0.88,622.65,415.98
TER_062,2015-10-31,2015,10,2,7,4,4,5,0.353,5,0.896,622.65,389.68
TER_062,2015-11-30,2015,11,2,7,9,14,7,0.1,5,0.94,622.65,563.44
TER_062,2015-12-31,2015,12,2,7,1,2,0,0.101,5,1.0,622.65,373.61
TER_062,2016-01-31,2016,1,2,7,9,11,2,0.1,5,1.06,622.65,613.75
TER_062,2016-02-29,2016,2,2,7,10,15,2,0.154,5,1.104,622.65,576.01
TER_062,2016-03-31,2016,3,2,7,14,19,9,0.113,5,1.12,622.65,751.35
TER_062,2016-04-30,2016,4,2,7,9,13,5,0.119,5,1.104,622.65,626.86
TER_062,2016-05-31,2016,5,2,7,9,12,2,0.693,5,1.06,622.65,425.92
TER_062,2016-06-30,2016,6,2,7,5,11,1,0.588,5,1.0,622.65,344.45
TER_062,2016-07-31,2016,7,2,7,7,12,3,0.738,5,0.94,622.65,409.22
TER_062,2016-08-31,2016,8,2,7,5,4,0,0.803,5,0.896,622.65,236.3
TER_062,2016-09-30,2016,9,2,7,5,7,4,0.55,5,0.88,622.65,340.67
TER_062,2016-10-31,2016,10,2,7,12,17,5,0.338,5,0.896,622.65,630.63
TER_062,2016-11-30,2016,11,2,7,7,12,8,0.447,5,0.94,622.65,544.08
TER_062,2016-12-31,2016,12,2,7,12,17,8,0.1,5,1.0,622.65,694.54
TER_062,2017-01-31,2017,1,2,7,6,11,4,0.201,5,1.06,622.65,499.88
TER_062,2017-02-28,2017,2,2,7,9,13,2,0.1,5,1.104,622.65,561.21
TER_062,2017-03-31,2017,3,2,7,10,16,2,0.344,5,1.12,622.65,557.16
TER_062,2017-04-30,2017,4,2,7,6,10,3,0.85,5,1.104,622.65,324.99
TER_062,2017-05-31,2017,5,2,7,12,17,8,0.61,5,1.06,622.65,543.32
TER_062,2017-06-30,2017,6,2,7,10,15,7,0.1,5,1.0,622.65,641.49
TER_062,2017-07-31,2017,7,2,7,7,6,5,0.717,5,0.94,622.65,326.91
TER_062,2017-08-31,2017,8,2,7,8,10,6,0.39,5,0.896,622.65,466.09
TER_062,2017-09-30,2017,9,2,7,6,4,1,0.652,5,0.88,622.65,308.35
TER_062,2017-10-31,2017,10,2,7,7,12,1,0.697,5,0.896,622.65,394.85
TER_062,2017-11-30,2017,11,2,7,9,13,4,0.185,5,0.94,622.65,594.82
TER_062,2017-12-31,2017,12,2,7,6,9,4,0.707,5,1.0,622.65,335.88
TER_062,2018-01-31,2018,1,2,7,4,8,3,0.401,5,1.06,622.65,415.63
TER_062,2018-02-28,2018,2,2,7,7,12,3,0.304,5,1.104,622.65,507.67
TER_062,2018-03-31,2018,3,2,7,7,8,3,0.641,5,1.12,622.65,356.54
TER_062,2018-04-30,2018,4,2,7,10,13,1,0.727,5,1.104,622.65,495.35
TER_062,2018-05-31,2018,5,2,7,10,17,8,0.4,5,1.06,622.65,603.06
TER_062,2018-06-30,2018,6,2,7,12,15,7,0.369,5,1.0,622.65,627.8
TER_062,2018-07-31,2018,7,2,7,10,15,5,0.472,5,0.94,622.65,554.51
TER_062,2018-08-31,2018,8,2,7,9,19,4,0.264,5,0.896,622.65,598.68
TER_062,2018-09-30,2018,9,2,7,10,11,7,0.395,5,0.88,622.65,583.57
TER_062,2018-10-31,2018,10,2,7,7,12,5,0.133,5,0.896,622.65,535.92
TER_062,2018-11-30,2018,11,2,7,10,12,8,0.219,5,0.94,622.65,641.83
TER_062,2018-12-31,2018,12,2,7,7,11,6,0.338,5,1.0,622.65,437.7
TER_062,2019-01-31,2019,1,2,7,7,9,3,0.262,5,1.06,622.65,537.21
TER_062,2019-02-28,2019,2,2,7,15,25,7,0.765,5,1.104,622.65,664.31
TER_062,2019-03-31,2019,3,2,7,8,9,0,0.1,5,1.12,622.65,632.73
TER_062,2019-04-30,2019,4,2,7,9,14,5,0.617,5,1.104,622.65,495.89
TER_062,2019-05-31,2019,5,2,7,8,11,6,0.565,5,1.06,622.65,406.73
TER_062,2019-06-30,2019,6,2,7,8,13,5,0.671,5,1.0,622.65,408.72
TER_062,2019-07-31,2019,7,2,7,6,11,5,0.51,5,0.94,622.65,419.68
TER_062,2019-08-31,2019,8,2,7,8,10,5,0.656,5,0.896,622.65,461.54
TER_062,2019-09-30,2019,9,2,7,6,9,4,0.428,5,0.88,622.65,431.33
TER_062,2019-10-31,2019,10,2,7,7,9,3,0.382,5,0.896,622.65,479.87
TER_063,2014-01-31,2014,1,2,3,5,8,3,0.308,8,1.06,639.81,464.62
TER_063,2014-02-28,2014,2,2,3,5,6,2,0.489,8,1.104,639.81,425.03
TER_063,2014-03-31,2014,3,2,3,5,8,0,0.521,8,1.12,639.81,375.01
TER_063,2014-04-30,2014,4,2,3,7,9,1,0.465,8,1.104,639.81,432.54
TER_063,2014-05-31,2014,5,2,3,6,6,2,0.338,8,1.06,639.81,434.5
TER_063,2014-06-30,2014,6,2,3,6,8,2,0.476,8,1.0,639.81,482.12
TER_063,2014-07-31,2014,7,2,3,8,11,4,0.437,8,0.94,639.81,522.5
TER_063,2014-08-31,2014,8,2,3,15,23,11,0.137,8,0.896,639.81,812.44
TER_063,2014-09-30,2014,9,2,3,10,17,4,0.364,8,0.88,639.81,557.83
TER_063,2014-10-31,2014,10,2,3,7,7,4,0.366,8,0.896,639.81,478.99
TER_063,2014-11-30,2014,11,2,3,5,6,3,0.312,8,0.94,639.81,374.36
TER_063,2014-12-31,2014,12,2,3,7,11,2,0.609,8,1.0,639.81,423.97
TER_063,2015-01-31,2015,1,2,3,6,9,5,0.438,8,1.06,639.81,437.91
TER_063,2015-02-28,2015,2,2,3,9,12,4,0.379,8,1.104,639.81,540.81
TER_063,2015-03-31,2015,3,2,3,3,0,2,0.474,8,1.12,639.81,328.79
TER_063,2015-04-30,2015,4,2,3,10,11,3,0.396,8,1.104,639.81,537.68
TER_063,2015-05-31,2015,5,2,3,6,8,3,0.489,8,1.06,639.81,396.38
TER_063,2015-06-30,2015,6,2,3,9,11,6,0.232,8,1.0,639.81,575.94
TER_063,2015-07-31,2015,7,2,3,5,8,2,0.31,8,0.94,639.81,421.76
TER_063,2015-08-31,2015,8,2,3,5,7,2,0.637,8,0.896,639.81,297.57
TER_063,2015-09-30,2015,9,2,3,6,6,5,0.182,8,0.88,639.81,472.8
TER_063,2015-10-31,2015,10,2,3,5,5,5,0.127,8,0.896,639.81,515.0
TER_063,2015-11-30,2015,11,2,3,9,10,6,0.127,8,0.94,639.81,586.81
TER_063,2015-12-31,2015,12,2,3,8,13,5,0.454,8,1.0,639.81,492.41
TER_063,2016-01-31,2016,1,2,3,7,13,5,0.398,8,1.06,639.81,502.14
TER_063,2016-02-29,2016,2,2,3,3,7,2,0.275,8,1.104,639.81,444.73
TER_063,2016-03-31,2016,3,2,3,11,20,7,0.85,8,1.12,639.81,545.39
TER_063,2016-04-30,2016,4,2,3,6,7,3,0.19,8,1.104,639.81,465.37
TER_063,2016-05-31,2016,5,2,3,8,11,2,0.265,8,1.06,639.81,514.19
TER_063,2016-06-30,2016,6,2,3,4,7,4,0.473,8,1.0,639.81,364.37
TER_063,2016-07-31,2016,7,2,3,5,7,0,0.153,8,0.94,639.81,465.86
TER_063,2016-08-31,2016,8,2,3,3,7,1,0.147,8,0.896,639.81,405.36
TER_063,2016-09-30,2016,9,2,3,9,14,3,0.828,8,0.88,639.81,341.02
TER_063,2016-10-31,2016,10,2,3,5,4,5,0.799,8,0.896,639.81,257.22
TER_063,2016-11-30,2016,11,2,3,8,12,6,0.412,8,0.94,639.81,509.98
TER_063,2016-12-31,2016,12,2,3,6,5,1,0.29,8,1.0,639.81,419.22
TER_063,2017-01-31,2017,1,2,3,6,12,4,0.206,8,1.06,639.81,505.88
TER_063,2017-02-28,2017,2,2,3,10,14,8,0.592,8,1.104,639.81,489.59
TER_063,2017-03-31,2017,3,2,3,6,7,6,0.1,8,1.12,639.81,521.54
TER_063,2017-04-30,2017,4,2,3,8,13,8,0.474,8,1.104,639.81,511.93
TER_063,2017-05-31,2017,5,2,3,11,15,9,0.571,8,1.06,639.81,559.44
TER_063,2017-06-30,2017,6,2,3,4,8,3,0.473,8,1.0,639.81,413.07
TER_063,2017-07-31,2017,7,2,3,7,7,3,0.438,8,0.94,639.81,443.71
TER_063,2017-08-31,2017,8,2,3,8,12,6,0.562,8,0.896,639.81,471.47
TER_063,2017-09-30,2017,9,2,3,7,11,3,0.438,8,0.88,639.81,447.43
TER_063,2017-10-31,2017,10,2,3,6,8,7,0.441,8,0.896,639.81,439.64
TER_063,2017-11-30,2017,11,2,3,7,8,7,0.151,8,0.94,639.81,572.1
TER_063,2017-12-31,2017,12,2,3,8,13,4,0.1,8,1.0,639.81,587.06
TER_063,2018-01-31,2018,1,2,3,6,8,2,0.678,8,1.06,639.81,315.7
TER_063,2018-02-28,2018,2,2,3,10,16,7,0.413,8,1.104,639.81,604.66
TER_063,2018-03-31,2018,3,2,3,4,5,3,0.659,8,1.12,639.81,334.99
TER_063,2018-04-30,2018,4,2,3,7,12,2,0.647,8,1.104,639.81,476.35
TER_063,2018-05-31,2018,5,2,3,12,20,13,0.566,8,1.06,639.81,656.17
TER_063,2018-06-30,2018,6,2,3,9,11,6,0.703,8,1.0,639.81,475.9
TER_063,2018-07-31,2018,7,2,3,6,8,4,0.616,8,0.94,639.81,341.57
TER_063,2018-08-31,2018,8,2,3,6,8,9,0.182,8,0.896,639.81,515.95
TER_063,2018-09-30,2018,9,2,3,14,22,9,0.236,8,0.88,639.81,703.94
TER_063,2018-10-31,2018,10,2,3,12,16,8,0.632,8,0.896,639.81,514.19
TER_063,2018-11-30,2018,11,2,3,15,22,6,0.332,8,0.94,639.81,763.26
TER_063,2018-12-31,2018,12,2,3,11,17,10,0.381,8,1.0,639.81,596.72
TER_063,2019-01-31,2019,1,2,3,6,6,2,0.31,8,1.06,639.81,388.98
TER_063,2019-02-28,2019,2,2,3,10,13,7,0.693,8,1.104,639.81,472.12
TER_063,2019-03-31,2019,3,2,3,5,8,3,0.146,8,1.12,639.81,509.91
TER_063,2019-04-30,2019,4,2,3,6,8,1,0.208,8,1.104,639.81,528.8
TER_063,2019-05-31,2019,5,2,3,5,4,0,0.581,8,1.06,639.81,323.08
TER_063,2019-06-30,2019,6,2,3,6,9,7,0.327,8,1.0,639.81,469.03
TER_063,2019-07-31,2019,7,2,3,3,5,4,0.515,8,0.94,639.81,349.56
TER_063,2019-08-31,2019,8,2,3,5,6,4,0.23,8,0.896,639.81,453.8
TER_063,2019-09-30,2019,9,2,3,19,28,12,0.454,8,0.88,639.81,770.85
TER_063,2019-10-31,2019,10,2,3,8,11,4,0.332,8,0.896,639.81,491.55
TER_064,2014-01-31,2014,1,2,9,13,16,9,0.424,8,1.06,688.27,734.76
TER_064,2014-02-28,2014,2,2,9,11,18,6,0.242,8,1.104,688.27,761.98
TER_064,2014-03-31,2014,3,2,9,9,13,5,0.1,8,1.12,688.27,696.47
TER_064,2014-04-30,2014,4,2,9,5,6,4,0.343,8,1.104,688.27,506.25
TER_064,2014-05-31,2014,5,2,9,9,13,8,0.106,8,1.06,688.27,758.53
TER_064,2014-06-30,2014,6,2,9,10,13,9,0.288,8,1.0,688.27,748.35
TER_064,2014-07-31,2014,7,2,9,18,26,12,0.553,8,0.94,688.27,849.48
TER_064,2014-08-31,2014,8,2,9,10,16,3,0.1,8,0.896,688.27,703.96
TER_064,2014-09-30,2014,9,2,9,13,18,8,0.217,8,0.88,688.27,766.82
TER_064,2014-10-31,2014,10,2,9,8,14,5,0.361,8,0.896,688.27,635.39
TER_064,2014-11-30,2014,11,2,9,5,9,5,0.196,8,0.94,688.27,630.8
TER_064,2014-12-31,2014,12,2,9,8,11,4,0.559,8,1.0,688.27,558.45
TER_064,2015-01-31,2015,1,2,9,10,13,6,0.544,8,1.06,688.27,628.29
TER_064,2015-02-28,2015,2,2,9,8,11,4,0.31,8,1.104,688.27,614.34
TER_064,2015-03-31,2015,3,2,9,4,6,0,0.585,8,1.12,688.27,439.37
TER_064,2015-04-30,2015,4,2,9,10,17,4,0.85,8,1.104,688.27,615.27
TER_064,2015-05-31,2015,5,2,9,13,21,6,0.696,8,1.06,688.27,733.9
TER_064,2015-06-30,2015,6,2,9,5,10,1,0.583,8,1.0,688.27,566.51
TER_064,2015-07-31,2015,7,2,9,11,17,7,0.228,8,0.94,688.27,794.4
TER_064,2015-08-31,2015,8,2,9,8,14,1,0.826,8,0.896,688.27,477.4
TER_064,2015-09-30,2015,9,2,9,11,17,9,0.475,8,0.88,688.27,707.1
TER_064,2015-10-31,2015,10,2,9,5,7,3,0.389,8,0.896,688.27,491.01
TER_064,2015-11-30,2015,11,2,9,9,14,2,0.596,8,0.94,688.27,577.45
TER_064,2015-12-31,2015,12,2,9,15,21,9,0.197,8,1.0,688.27,841.08
TER_064,2016-01-31,2016,1,2,9,12,21,17,0.1,8,1.06,688.27,894.03
TER_064,2016-02-29,2016,2,2,9,14,21,5,0.369,8,1.104,688.27,790.69
TER_064,2016-03-31,2016,3,2,9,8,13,5,0.423,8,1.12,688.27,628.57
TER_064,2016-04-30,2016,4,2,9,8,13,3,0.1,8,1.104,688.27,685.91
TER_064,2016-05-31,2016,5,2,9,10,12,6,0.1,8,1.06,688.27,707.2
TER_064,2016-06-30,2016,6,2,9,15,22,9,0.207,8,1.0,688.27,885.13
TER_064,2016-07-31,2016,7,2,9,5,7,2,0.335,8,0.94,688.27,483.76
TER_064,2016-08-31,2016,8,2,9,4,6,1,0.57,8,0.896,688.27,442.13
TER_064,2016-09-30,2016,9,2,9,6,11,4,0.231,8,0.88,688.27,636.56
TER_064,2016-10-31,2016,10,2,9,6,6,4,0.302,8,0.896,688.27,578.05
TER_064,2016-11-30,2016,11,2,9,8,13,8,0.597,8,0.94,688.27,563.09
TER_064,2016-12-31,2016,12,2,9,6,7,2,0.16,8,1.0,688.27,605.01
TER_064,2017-01-31,2017,1,2,9,8,13,10,0.376,8,1.06,688.27,658.85
TER_064,2017-02-28,2017,2,2,9,10,12,3,0.367,8,1.104,688.27,652.68
TER_064,2017-03-31,2017,3,2,9,8,10,4,0.567,8,1.12,688.27,505.03
TER_064,2017-04-30,2017,4,2,9,10,16,5,0.354,8,1.104,688.27,673.9
TER_064,2017-05-31,2017,5,2,9,8,9,4,0.322,8,1.06,688.27,617.65
TER_064,2017-06-30,2017,6,2,9,11,18,6,0.121,8,1.0,688.27,770.94
TER_064,2017-07-31,2017,7,2,9,11,17,5,0.215,8,0.94,688.27,710.32
TER_064,2017-08-31,2017,8,2,9,8,11,8,0.65,8,0.896,688.27,538.24
TER_064,2017-09-30,2017,9,2,9,12,17,8,0.45,8,0.88,688.27,710.14
TER_064,2017-10-31,2017,10,2,9,8,11,2,0.212,8,0.896,688.27,634.99
TER_064,2017-11-30,2017,11,2,9,17,26,9,0.415,8,0.94,688.27,842.1
TER_064,2017-12-31,2017,12,2,9,9,11,6,0.757,8,1.0,688.27,574.72
TER_064,2018-01-31,2018,1,2,9,11,16,6,0.85,8,1.06,688.27,540.05
TER_064,2018-02-28,2018,2,2,9,7,13,3,0.26,8,1.104,688.27,634.86
TER_064,2018-03-31,2018,3,2,9,14,20,10,0.495,8,1.12,688.27,788.57
TER_064,2018-04-30,2018,4,2,9,9,15,6,0.172,8,1.104,688.27,729.45
TER_064,2018-05-31,2018,5,2,9,8,13,6,0.217,8,1.06,688.27,710.56
TER_064,2018-06-30,2018,6,2,9,14,20,9,0.265,8,1.0,688.27,821.36
TER_064,2018-07-31,2018,7,2,9,11,15,9,0.47,8,0.94,688.27,661.45
TER_064,2018-08-31,2018,8,2,9,7,9,1,0.496,8,0.896,688.27,477.88
TER_064,2018-09-30,2018,9,2,9,6,10,4,0.756,8,0.88,688.27,428.59
TER_064,2018-10-31,2018,10,2,9,8,10,3,0.508,8,0.896,688.27,521.48
TER_064,2018-11-30,2018,11,2,9,10,13,5,0.242,8,0.94,688.27,649.29
TER_064,2018-12-31,2018,12,2,9,8,11,4,0.678,8,1.0,688.27,493.2
TER_064,2019-01-31,2019,1,2,9,13,17,13,0.185,8,1.06,688.27,817.8
TER_064,2019-02-28,2019,2,2,9,4,7,3,0.224,8,1.104,688.27,527.96
TER_064,2019-03-31,2019,3,2,9,11,15,5,0.398,8,1.12,688.27,712.56
TER_064,2019-04-30,2019,4,2,9,8,11,7,0.379,8,1.104,688.27,688.91
TER_064,2019-05-31,2019,5,2,9,7,8,0,0.1,8,1.06,688.27,638.36
TER_064,2019-06-30,2019,6,2,9,6,5,2,0.318,8,1.0,688.27,531.84
TER_064,2019-07-31,2019,7,2,9,12,21,9,0.548,8,0.94,688.27,749.8
TER_064,2019-08-31,2019,8,2,9,14,20,6,0.19,8,0.896,688.27,797.33
TER_064,2019-09-30,2019,9,2,9,8,13,4,0.114,8,0.88,688.27,719.47
TER_064,2019-10-31,2019,10,2,9,8,12,5,0.672,8,0.896,688.27,491.09
TER_065,2014-01-31,2014,1,1,3,7,10,2,0.661,3,1.06,921.93,388.98
TER_065,2014-02-28,2014,2,1,3,6,7,3,0.405,3,1.104,921.93,466.14
TER_065,2014-03-31,2014,3,1,3,11,16,8,0.15,3,1.12,921.93,702.31
TER_065,2014-04-30,2014,4,1,3,5,8,3,0.353,3,1.104,921.93,456.01
TER_065,2014-05-31,2014,5,1,3,9,15,3,0.523,3,1.06,921.93,499.9
TER_065,2014-06-30,2014,6,1,3,5,8,2,0.1,3,1.0,921.93,537.86
TER_065,2014-07-31,2014,7,1,3,3,5,2,0.497,3,0.94,921.93,357.77
TER_065,2014-08-31,2014,8,1,3,6,8,6,0.489,3,0.896,921.93,388.03
TER_065,2014-09-30,2014,9,1,3,7,10,9,0.391,3,0.88,921.93,453.34
TER_065,2014-10-31,2014,10,1,3,8,12,8,0.465,3,0.896,921.93,484.67
TER_065,2014-11-30,2014,11,1,3,6,5,6,0.329,3,0.94,921.93,393.68
TER_065,2014-12-31,2014,12,1,3,14,20,3,0.151,3,1.0,921.93,732.43
TER_065,2015-01-31,2015,1,1,3,11,12,7,0.474,3,1.06,921.93,573.02
TER_065,2015-02-28,2015,2,1,3,5,4,4,0.202,3,1.104,921.93,479.75
TER_065,2015-03-31,2015,3,1,3,8,13,3,0.429,3,1.12,921.93,481.14
TER_065,2015-04-30,2015,4,1,3,5,6,2,0.208,3,1.104,921.93,484.37
TER_065,2015-05-31,2015,5,1,3,12,17,7,0.332,3,1.06,921.93,709.96
TER_065,2015-06-30,2015,6,1,3,5,7,4,0.701,3,1.0,921.93,333.9
TER_065,2015-07-31,2015,7,1,3,9,14,5,0.663,3,0.94,921.93,482.03
TER_065,2015-08-31,2015,8,1,3,4,6,7,0.295,3,0.896,921.93,432.71
TER_065,2015-09-30,2015,9,1,3,11,16,6,0.279,3,0.88,921.93,638.88
TER_065,2015-10-31,2015,10,1,3,6,9,7,0.194,3,0.896,921.93,518.79
TER_065,2015-11-30,2015,11,1,3,8,12,4,0.257,3,0.94,921.93,572.09
TER_065,2015-12-31,2015,12,1,3,6,9,2,0.321,3,1.0,921.93,508.39
TER_065,2016-01-31,2016,1,1,3,5,7,3,0.34,3,1.06,921.93,433.68
TER_065,2016-02-29,2016,2,1,3,6,10,4,0.111,3,1.104,921.93,586.1
TER_065,2016-03-31,2016,3,1,3,10,17,9,0.629,3,1.12,921.93,611.36
TER_065,2016-04-30,2016,4,1,3,7,10,9,0.542,3,1.104,921.93,514.83
TER_065,2016-05-31,2016,5,1,3,7,10,3,0.265,3,1.06,921.93,527.66
TER_065,2016-06-30,2016,6,1,3,10,17,6,0.245,3,1.0,921.93,626.42
TER_065,2016-07-31,2016,7,1,3,8,10,2,0.511,3,0.94,921.93,466.58
TER_065,2016-08-31,2016,8,1,3,7,8,2,0.474,3,0.896,921.93,413.0
TER_065,2016-09-30,2016,9,1,3,8,10,6,0.546,3,0.88,921.93,420.42
TER_065,2016-10-31,2016,10,1,3,7,9,2,0.668,3,0.896,921.93,344.97
TER_065,2016-11-30,2016,11,1,3,2,5,1,0.1,3,0.94,921.93,416.92
TER_065,2016-12-31,2016,12,1,3,6,7,6,0.456,3,1.0,921.93,413.43
TER_065,2017-01-31,2017,1,1,3,4,6,5,0.252,3,1.06,921.93,459.59
TER_065,2017-02-28,2017,2,1,3,2,1,2,0.1,3,1.104,921.93,369.45
TER_065,2017-03-31,2017,3,1,3,3,6,3,0.671,3,1.12,921.93,295.24
TER_065,2017-04-30,2017,4,1,3,8,14,6,0.516,3,1.104,921.93,469.91
TER_065,2017-05-31,2017,5,1,3,4,4,2,0.241,3,1.06,921.93,447.8
TER_065,2017-06-30,2017,6,1,3,7,11,3,0.541,3,1.0,921.93,459.46
TER_065,2017-07-31,2017,7,1,3,13,20,6,0.391,3,0.94,921.93,650.47
TER_065,2017-08-31,2017,8,1,3,6,9,5,0.35,3,0.896,921.93,494.43
TER_065,2017-09-30,2017,9,1,3,7,10,5,0.323,3,0.88,921.93,544.19
TER_065,2017-10-31,2017,10,1,3,8,12,6,0.575,3,0.896,921.93,464.12
TER_065,2017-11-30,2017,11,1,3,1,1,1,0.631,3,0.94,921.93,260.28
TER_065,2017-12-31,2017,12,1,3,7,9,4,0.663,3,1.0,921.93,407.83
TER_065,2018-01-31,2018,1,1,3,9,10,3,0.1,3,1.06,921.93,567.03
TER_065,2018-02-28,2018,2,1,3,4,8,0,0.1,3,1.104,921.93,457.84
TER_065,2018-03-31,2018,3,1,3,6,10,4,0.454,3,1.12,921.93,495.81
TER_065,2018-04-30,2018,4,1,3,6,9,4,0.327,3,1.104,921.93,497.68
TER_065,2018-05-31,2018,5,1,3,7,8,6,0.119,3,1.06,921.93,566.61
TER_065,2018-06-30,2018,6,1,3,5,4,1,0.125,3,1.0,921.93,435.11
TER_065,2018-07-31,2018,7,1,3,9,16,6,0.552,3,0.94,921.93,492.02
TER_065,2018-08-31,2018,8,1,3,11,15,6,0.762,3,0.896,921.93,503.82
TER_065,2018-09-30,2018,9,1,3,12,17,6,0.254,3,0.88,921.93,631.16
TER_065,2018-10-31,2018,10,1,3,11,15,4,0.455,3,0.896,921.93,577.63
TER_065,2018-11-30,2018,11,1,3,5,11,1,0.308,3,0.94,921.93,439.83
TER_065,2018-12-31,2018,12,1,3,9,16,6,0.419,3,1.0,921.93,591.93
TER_065,2019-01-31,2019,1,1,3,5,10,1,0.532,3,1.06,921.93,379.92
TER_065,2019-02-28,2019,2,1,3,8,11,6,0.85,3,1.104,921.93,347.59
TER_065,2019-03-31,2019,3,1,3,12,18,7,0.405,3,1.12,921.93,623.85
TER_065,2019-04-30,2019,4,1,3,9,12,6,0.63,3,1.104,921.93,494.62
TER_065,2019-05-31,2019,5,1,3,5,8,3,0.614,3,1.06,921.93,405.18
TER_065,2019-06-30,2019,6,1,3,7,10,8,0.672,3,1.0,921.93,397.89
TER_065,2019-07-31,2019,7,1,3,8,14,5,0.216,3,0.94,921.93,609.54
TER_065,2019-08-31,2019,8,1,3,9,14,4,0.322,3,0.896,921.93,512.83
TER_065,2019-09-30,2019,9,1,3,9,11,3,0.365,3,0.88,921.93,502.53
TER_065,2019-10-31,2019,10,1,3,6,10,2,0.717,3,0.896,921.93,352.18
TER_066,2014-01-31,2014,1,2,4,8,14,2,0.168,9,1.06,798.68,644.45
TER_066,2014-02-28,2014,2,2,4,5,8,4,0.412,9,1.104,798.68,532.44
TER_066,2014-03-31,2014,3,2,4,6,7,3,0.414,9,1.12,798.68,518.37
TER_066,2014-04-30,2014,4,2,4,7,10,3,0.606,9,1.104,798.68,511.08
TER_066,2014-05-31,2014,5,2,4,7,10,2,0.1,9,1.06,798.68,621.71
TER_066,2014-06-30,2014,6,2,4,7,11,4,0.525,9,1.0,798.68,532.88
TER_066,2014-07-31,2014,7,2,4,13,21,7,0.323,9,0.94,798.68,729.65
TER_066,2014-08-31,2014,8,2,4,7,13,3,0.125,9,0.896,798.68,626.34
TER_066,2014-09-30,2014,9,2,4,4,8,2,0.53,9,0.88,798.68,475.88
TER_066,2014-10-31,2014,10,2,4,7,12,5,0.801,9,0.896,798.68,421.15
TER_066,2014-11-30,2014,11,2,4,13,18,8,0.438,9,0.94,798.68,692.94
TER_066,2014-12-31,2014,12,2,4,8,14,4,0.396,9,1.0,798.68,564.02
TER_066,2015-01-31,2015,1,2,4,8,15,7,0.294,9,1.06,798.68,735.34
TER_066,2015-02-28,2015,2,2,4,14,20,5,0.42,9,1.104,798.68,704.87
TER_066,2015-03-31,2015,3,2,4,5,6,3,0.192,9,1.12,798.68,538.79
TER_066,2015-04-30,2015,4,2,4,7,9,4,0.85,9,1.104,798.68,431.76
TER_066,2015-05-31,2015,5,2,4,6,12,2,0.142,9,1.06,798.68,630.35
TER_066,2015-06-30,2015,6,2,4,3,0,1,0.347,9,1.0,798.68,396.26
TER_066,2015-07-31,2015,7,2,4,5,10,4,0.383,9,0.94,798.68,544.79
TER_066,2015-08-31,2015,8,2,4,9,13,5,0.395,9,0.896,798.68,599.52
TER_066,2015-09-30,2015,9,2,4,10,15,3,0.48,9,0.88,798.68,593.33
TER_066,2015-10-31,2015,10,2,4,5,7,1,0.1,9,0.896,798.68,548.15
TER_066,2015-11-30,2015,11,2,4,8,10,4,0.454,9,0.94,798.68,537.68
TER_066,2015-12-31,2015,12,2,4,12,18,8,0.378,9,1.0,798.68,710.73
TER_066,2016-01-31,2016,1,2,4,9,14,4,0.498,9,1.06,798.68,606.19
TER_066,2016-02-29,2016,2,2,4,9,15,4,0.282,9,1.104,798.68,651.16
TER_066,2016-03-31,2016,3,2,4,7,9,5,0.676,9,1.12,798.68,498.4
TER_066,2016-04-30,2016,4,2,4,7,9,4,0.434,9,1.104,798.68,512.72
TER_066,2016-05-31,2016,5,2,4,13,19,11,0.635,9,1.06,798.68,671.8
TER_066,2016-06-30,2016,6,2,4,8,9,5,0.188,9,1.0,798.68,635.51
TER_066,2016-07-31,2016,7,2,4,12,19,3,0.174,9,0.94,798.68,788.62
TER_066,2016-08-31,2016,8,2,4,9,15,5,0.511,9,0.896,798.68,595.81
TER_066,2016-09-30,2016,9,2,4,6,8,6,0.161,9,0.88,798.68,601.7
TER_066,2016-10-31,2016,10,2,4,10,18,7,0.476,9,0.896,798.68,674.54
TER_066,2016-11-30,2016,11,2,4,15,24,10,0.122,9,0.94,798.68,930.94
TER_066,2016-12-31,2016,12,2,4,9,14,9,0.348,9,1.0,798.68,699.85
TER_066,2017-01-31,2017,1,2,4,8,8,7,0.409,9,1.06,798.68,544.76
TER_066,2017-02-28,2017,2,2,4,7,9,5,0.21,9,1.104,798.68,601.65
TER_066,2017-03-31,2017,3,2,4,7,11,4,0.1,9,1.12,798.68,685.13
